aeroporto,mese,voli_ritardo_basso,ritardo_medio_dep_basso,ritardo_medio_arr_basso,voli_ritardo_medio,ritardo_medio_dep_medio,ritardo_medio_arr_medio,voli_ritardo_alto,ritardo_medio_dep_alto,ritardo_medio_arr_alto,top_3_cause_ritardo_canc
HOU,5,2138,0.34,-7.67,802,31.8,26.2,474,154.78,149.89,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HOU,6,2339,0.58,-7.59,805,30.74,23.34,310,129.12,122.45,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HOU,7,2074,0.72,-7.77,935,30.99,23.71,479,132.8,126.75,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
HOU,8,2613,-1.42,-12.05,497,29.81,18.72,151,123.81,113.91,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HOU,9,2656,-1.48,-11.81,385,29.42,18.83,59,98.34,88.8,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HOU,10,2822,-1.45,-12.55,408,29.96,19.83,116,120.69,115.49,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HOU,11,2730,-1.76,-8.82,349,29.48,22.87,94,109.07,107.45,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HOU,12,2411,-0.87,-7.45,523,30.37,24.66,245,140.15,142.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HPN,1,527,-4.4,-7.89,105,34.07,34.57,80,177.63,176.9,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HPN,2,597,-4.77,-16.39,78,31.91,25.94,37,178.38,174.24,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
HPN,3,635,-4.53,-12.58,94,31.32,25.51,47,176.55,171.64,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HPN,4,595,-4.96,-12.79,57,32.98,33.18,64,202.03,205.16,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HPN,5,579,-5.52,-11.7,82,33.13,27.62,51,153.14,156.82,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HPN,6,560,-5.76,-13.17,63,32.35,29.73,45,203.49,202.04,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
HPN,7,548,-4.52,-6.89,84,34.18,33.43,93,183.06,185.56,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HPN,8,536,-5.59,-10.58,96,30.92,32.49,78,175.72,181.09,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HPN,9,608,-7.75,-12.12,42,33.36,29.71,45,172.18,168.13,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
HPN,10,595,-6.4,-15.2,44,34.11,25.77,31,155.16,147.71,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
HPN,11,585,-6.7,-17.67,65,31.71,24.09,22,149.45,141.64,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
HPN,12,487,-3.66,-8.7,103,32.63,29.27,100,145.21,145.28,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HRL,1,195,-3.36,-8.46,30,34.93,27.7,15,138.07,139.2,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HRL,2,202,-4.39,-8.34,15,28.13,20.27,2,83.5,81.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HRL,3,201,-3.75,-10.08,26,31.81,24.73,13,150.15,142.77,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HRL,4,224,-4.68,-9.13,25,30.52,30.12,15,125.87,122.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HRL,5,179,-2.93,-4.12,55,31.16,33.58,20,185.5,191.15,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HRL,6,173,-1.69,-1.31,33,28.73,28.48,19,138.05,134.26,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HRL,7,179,-1.48,-1.03,49,32.16,34.24,19,139.74,143.21,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HRL,8,227,-4.89,-7.48,13,24.38,20.85,8,113.25,108.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HRL,9,205,-3.69,-7.46,23,27.7,26.26,8,103.88,101.13,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HRL,10,249,-5.1,-9.35,22,28.64,22.73,6,150.5,142.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HRL,11,248,-4.47,-9.86,14,31.0,27.71,7,156.29,160.43,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HRL,12,232,-2.54,-7.61,27,36.81,38.7,18,150.33,152.28,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HSV,1,332,-4.18,-7.07,55,30.85,30.93,46,159.76,157.61,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
HSV,2,400,-5.11,-10.41,39,26.23,21.26,15,133.47,121.67,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HSV,3,450,-4.39,-10.3,54,30.81,25.22,35,190.91,189.63,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HSV,4,473,-4.52,-7.7,52,31.77,26.56,42,126.79,119.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HSV,5,397,-3.0,-3.6,87,30.23,29.0,51,137.25,141.76,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HSV,6,371,-3.73,-7.74,72,32.0,27.26,36,150.92,147.61,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
HSV,7,384,-2.06,-4.83,71,30.86,27.46,65,168.97,162.17,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
HSV,8,418,-3.7,-7.64,59,31.2,26.46,37,163.0,153.86,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
HSV,9,429,-4.17,-7.76,56,31.3,26.45,35,193.43,188.63,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
HSV,10,466,-4.21,-9.86,73,29.84,19.92,29,129.52,117.48,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
HSV,11,406,-3.71,-9.63,54,29.74,23.59,28,222.32,218.07,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
HSV,12,328,-2.06,-7.43,84,31.23,23.98,38,156.32,160.92,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
HTS,1,12,-5.75,-0.08,4,35.25,30.5,0,,,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HTS,2,5,-1.2,-6.0,6,21.17,24.83,2,64.0,58.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HTS,3,6,1.0,1.5,5,37.8,36.2,3,309.67,312.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_CARRIER
HTS,4,8,3.13,-4.0,2,23.5,20.0,1,69.0,66.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
HTS,5,8,-2.0,-11.88,5,27.2,28.6,9,199.33,197.44,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HTS,6,35,-1.6,-2.46,14,32.64,31.43,11,229.73,229.73,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HTS,7,47,-4.49,-0.23,15,34.87,32.33,8,238.13,237.63,DELAY_LATE_AIRCRAFT|CANC_CARRIER|DELAY_CARRIER
HTS,8,21,-7.29,-5.0,10,37.2,37.8,8,308.88,313.75,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HTS,9,12,-6.17,-11.33,2,28.5,17.5,2,267.5,262.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
HTS,10,5,2.2,1.8,3,43.0,39.67,0,,,CANC_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
HTS,11,7,3.29,-1.86,5,33.4,32.8,4,159.75,154.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
HTS,12,8,5.0,0.75,3,33.67,20.67,4,153.25,148.75,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_WEATHER
HYA,5,3,-9.67,-13.67,0,,,2,265.5,263.5,DELAY_LATE_AIRCRAFT
HYA,6,38,-6.34,1.05,5,41.0,47.8,7,187.71,194.43,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
HYA,7,44,-3.09,3.11,4,32.5,33.75,8,179.75,183.25,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
HYA,8,46,-4.54,0.96,4,34.75,39.5,11,238.82,247.45,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
HYA,9,5,-4.6,7.0,0,,,1,64.0,61.0,DELAY_LATE_AIRCRAFT|DELAY_NAS
HYS,1,28,-8.0,-12.32,6,27.67,23.5,3,174.33,177.33,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
HYS,2,32,-8.5,-15.38,0,,,1,174.0,174.0,DELAY_CARRIER|DELAY_NAS
HYS,3,42,-9.26,-17.24,2,50.0,38.0,4,108.5,106.75,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
HYS,4,39,-7.38,-10.15,0,,,3,88.67,89.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
HYS,5,31,-4.55,-11.65,6,34.83,31.17,10,346.2,341.3,DELAY_LATE_AIRCRAFT|DELAY_WEATHER|DELAY_CARRIER
HYS,6,35,-5.06,-14.97,1,44.0,49.0,2,229.5,212.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
HYS,7,36,-6.36,-17.56,0,,,6,234.33,228.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
HYS,8,32,-7.69,-21.44,2,21.5,7.0,3,221.0,206.67,DELAY_LATE_AIRCRAFT|DELAY_CARRIER
HYS,9,41,-7.59,-21.22,0,,,4,221.0,209.0,DELAY_CARRIER
HYS,10,35,-8.51,-16.09,0,,,2,201.0,186.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
HYS,11,31,-8.81,-7.9,0,,,1,168.0,177.0,DELAY_CARRIER
HYS,12,36,-6.19,-9.61,1,27.0,18.0,1,193.0,193.0,CANC_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
IAD,1,2095,-2.5,-7.84,297,30.34,31.81,174,148.93,149.17,DELAY_NAS|CANC_CARRIER|DELAY_CARRIER
IAD,2,2364,-3.98,-12.27,165,31.67,19.39,66,142.08,130.23,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
IAD,3,2509,-3.48,-13.2,290,32.33,21.72,161,139.99,131.19,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
IAD,4,2568,-3.46,-8.7,280,29.46,23.45,160,142.78,133.99,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
IAD,5,2611,-2.76,-6.61,338,30.83,27.93,218,153.26,149.31,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
IAD,6,2546,-2.5,-7.67,354,31.26,24.56,225,167.58,160.73,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
IAD,7,2440,-1.9,-6.58,460,30.88,25.63,280,160.39,153.33,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
IAD,8,2399,-2.16,-8.51,369,31.88,27.08,352,185.37,177.67,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
IAD,9,2656,-3.61,-10.2,239,29.41,20.91,110,159.02,147.07,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
IAD,10,2966,-3.66,-12.42,207,29.2,17.0,90,134.41,122.5,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
IAD,11,2855,-3.82,-11.05,235,29.29,21.71,123,172.06,158.93,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
IAD,12,2494,-2.05,-9.2,411,29.85,22.35,213,143.12,132.87,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
IAG,1,20,-5.7,-5.75,3,37.0,76.33,3,187.0,176.67,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
IAG,2,17,-1.82,-11.76,6,21.33,2.67,4,140.25,122.75,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
IAG,3,25,-6.76,-12.48,6,31.17,26.67,4,97.5,115.25,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
IAG,4,22,-2.5,-16.82,4,28.0,11.0,2,242.0,256.0,DELAY_LATE_AIRCRAFT|DELAY_CARRIER
IAG,5,12,-4.08,-10.33,2,48.0,24.5,1,71.0,61.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
IAG,6,13,-4.15,-9.69,6,22.17,21.83,3,200.0,196.33,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
IAG,7,11,-1.73,3.45,9,31.0,31.44,4,142.5,148.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_CARRIER
IAG,8,10,0.1,0.0,6,23.0,34.5,1,124.0,101.0,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
IAG,9,11,-4.18,-11.64,2,18.5,11.5,1,371.0,352.0,DELAY_CARRIER|CANC_WEATHER
IAG,10,9,-8.22,-12.89,1,21.0,45.0,2,778.5,777.0,DELAY_CARRIER|CANC_WEATHER|DELAY_NAS
IAG,11,14,-7.86,-18.71,2,32.0,23.5,0,,,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
IAG,12,15,-9.33,-9.27,2,29.5,32.5,2,74.0,68.5,DELAY_NAS|DELAY_LATE_AIRCRAFT|CANC_WEATHER
IAH,1,4282,-1.72,-7.78,877,31.19,26.09,599,162.03,160.42,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
IAH,2,5054,-3.07,-7.75,580,31.2,25.22,269,127.95,121.69,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
IAH,3,5102,-2.26,-8.45,1000,31.88,24.95,571,153.66,147.34,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
IAH,4,5043,-2.23,-7.05,912,31.65,26.55,461,130.1,124.75,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
IAH,5,4318,-0.9,-3.5,1196,32.81,30.0,1318,162.24,162.08,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
IAH,6,4829,-0.67,-4.4,1213,32.23,28.85,918,143.15,139.74,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
IAH,7,3880,-0.44,-4.32,1443,33.65,29.75,1377,145.27,140.39,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
IAH,8,5243,-1.96,-7.41,1070,31.0,24.2,649,143.77,138.33,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
IAH,9,5539,-3.55,-9.82,717,31.73,24.03,385,118.57,109.77,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
IAH,10,6080,-3.07,-10.31,688,30.81,23.34,352,138.28,129.23,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
IAH,11,5565,-2.79,-8.51,694,30.78,23.67,348,135.84,130.49,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
IAH,12,4955,-1.29,-7.8,995,31.07,24.22,581,159.84,158.74,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ICT,1,412,-3.94,-6.05,52,31.6,30.37,42,169.52,174.38,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ICT,2,456,-5.91,-11.21,29,34.1,28.34,17,142.12,134.53,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ICT,3,472,-4.51,-9.6,38,32.18,26.0,30,186.4,182.63,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ICT,4,487,-4.78,-10.13,52,33.71,30.15,35,209.83,209.09,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ICT,5,454,-2.57,-5.55,78,31.59,28.97,59,200.51,206.61,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ICT,6,481,-4.22,-9.66,82,32.44,27.83,60,194.45,189.62,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ICT,7,519,-3.89,-7.11,79,33.94,31.58,48,147.33,143.21,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ICT,8,516,-5.16,-8.81,63,33.7,28.68,47,177.15,169.77,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ICT,9,516,-5.41,-8.07,35,35.86,32.86,22,210.0,206.55,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ICT,10,565,-5.43,-11.39,46,31.85,24.93,24,144.71,136.58,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ICT,11,550,-4.95,-9.94,69,32.81,30.0,43,156.88,154.23,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ICT,12,505,-4.17,-9.14,61,29.62,21.72,28,201.82,196.21,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
IDA,1,130,-6.28,-13.85,18,31.0,26.44,7,424.43,413.57,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
IDA,2,109,-7.13,-17.42,8,31.88,21.63,9,358.11,354.89,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
IDA,3,133,-6.05,-12.65,15,29.67,35.73,11,235.91,235.45,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
IDA,4,160,-6.87,-12.76,10,26.5,23.5,9,170.11,161.67,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
IDA,5,204,-6.1,-12.13,13,29.69,18.69,17,131.71,127.29,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
IDA,6,199,-6.17,-12.33,14,32.64,27.43,16,206.19,203.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
IDA,7,187,-5.57,-10.67,17,35.47,29.06,18,124.83,121.28,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
IDA,8,185,-5.91,-9.73,27,34.04,34.85,3,116.33,107.67,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
IDA,9,190,-6.81,-10.86,15,39.6,35.0,8,154.5,145.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
IDA,10,175,-5.73,-12.02,17,35.12,32.06,11,143.36,133.09,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
IDA,11,172,-6.15,-8.58,17,29.41,38.35,10,165.9,161.8,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
IDA,12,198,-5.41,-10.17,17,31.71,17.06,23,373.61,377.87,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
ILM,1,271,-5.57,-9.44,38,33.76,26.45,23,181.26,189.7,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ILM,2,292,-5.73,-11.28,22,34.59,22.18,10,156.2,157.7,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ILM,3,309,-5.21,-11.91,20,30.9,26.55,23,173.78,169.52,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ILM,4,331,-4.46,-6.12,46,28.87,26.96,28,124.5,125.89,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ILM,5,398,-5.11,-7.15,43,31.47,32.6,30,161.47,163.9,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
ILM,6,401,-4.87,-10.32,52,30.48,26.42,40,218.05,212.38,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ILM,7,421,-3.83,-6.2,78,33.35,35.13,75,156.52,161.12,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ILM,8,426,-3.97,-7.72,81,33.09,33.59,56,160.52,156.29,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ILM,9,419,-5.13,-11.03,38,31.18,29.29,28,123.29,121.36,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ILM,10,493,-5.27,-9.89,31,32.52,24.19,19,140.84,132.95,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ILM,11,398,-5.38,-8.47,36,31.28,26.36,16,125.44,136.88,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
ILM,12,385,-4.49,-8.48,74,30.27,24.85,38,149.24,145.39,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
IMT,1,32,-7.44,-9.97,3,28.0,23.33,12,181.42,177.67,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
IMT,2,42,-8.64,-20.67,2,28.0,21.5,0,,,DELAY_CARRIER|DELAY_WEATHER
IMT,3,35,-8.29,-17.86,4,37.25,33.75,2,282.5,255.5,DELAY_WEATHER|DELAY_CARRIER|DELAY_NAS
IMT,4,38,-7.24,-14.45,3,33.33,26.0,2,222.5,231.5,DELAY_CARRIER|DELAY_WEATHER
IMT,5,35,-9.0,-12.83,3,33.0,28.0,3,183.67,173.0,DELAY_CARRIER|DELAY_WEATHER
IMT,6,33,-5.94,4.27,2,36.5,46.5,7,174.86,183.43,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
IMT,7,37,-6.3,-0.43,1,16.0,12.0,4,232.0,223.25,DELAY_CARRIER
IMT,8,34,-7.35,-9.59,1,20.0,27.0,5,157.4,152.4,DELAY_CARRIER|CANC_WEATHER|DELAY_NAS
IMT,9,37,-6.3,-8.24,2,36.0,46.0,1,85.0,63.0,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
IMT,10,40,-8.6,-18.63,1,38.0,26.0,5,158.2,152.8,DELAY_CARRIER
IMT,11,40,-7.05,-12.83,2,27.5,7.5,4,151.0,138.0,DELAY_CARRIER|DELAY_WEATHER
IMT,12,23,-7.65,-10.26,7,30.71,31.0,5,183.2,187.6,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
IND,1,1920,-2.88,-8.82,299,31.39,28.69,160,136.23,135.14,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
IND,2,2132,-3.47,-11.34,193,30.6,26.85,83,180.96,183.27,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
IND,3,2426,-3.25,-10.5,315,29.99,25.08,193,133.52,129.81,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
IND,4,2397,-3.44,-9.81,232,30.52,23.56,131,155.08,152.38,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
IND,5,2231,-2.2,-6.89,367,29.62,25.34,223,152.96,152.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
IND,6,2276,-2.11,-7.24,345,31.16,26.41,213,144.08,141.82,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
IND,7,2128,-2.28,-6.49,441,31.11,28.19,293,160.4,159.34,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
IND,8,2199,-2.96,-7.48,293,32.24,29.0,172,154.45,153.65,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
IND,9,2331,-3.85,-9.31,214,31.57,25.57,92,133.04,127.87,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
IND,10,2754,-3.69,-10.36,220,29.47,21.14,89,151.72,143.64,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
IND,11,2459,-3.68,-9.69,194,30.01,27.95,91,134.76,136.74,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
IND,12,2264,-2.59,-9.98,295,30.77,26.37,170,143.35,139.65,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
INL,1,32,-8.97,-20.13,2,34.5,30.0,2,120.5,106.0,DELAY_CARRIER|CANC_WEATHER|DELAY_WEATHER
INL,2,23,-8.61,-25.39,3,22.67,17.0,1,119.0,110.0,CANC_WEATHER|DELAY_CARRIER|DELAY_WEATHER
INL,3,32,-9.53,-17.84,2,29.5,31.0,2,116.5,130.5,DELAY_CARRIER|DELAY_WEATHER
INL,4,36,-10.69,-24.86,1,54.0,37.0,0,,,DELAY_CARRIER
INL,5,41,-8.59,-18.85,1,32.0,34.0,2,217.5,207.5,DELAY_WEATHER|DELAY_CARRIER
INL,6,24,-5.0,-2.96,8,29.38,35.63,3,249.33,270.67,DELAY_CARRIER|DELAY_WEATHER|CANC_NAS
INL,7,31,-3.39,-0.26,7,31.0,31.43,5,311.4,305.0,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
INL,8,35,-8.2,-4.91,3,31.33,44.67,2,172.5,170.5,DELAY_CARRIER|DELAY_WEATHER
INL,9,29,-9.79,-16.97,4,36.5,43.25,1,550.0,536.0,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
INL,10,37,-11.41,-26.3,1,23.0,6.0,3,321.67,310.67,DELAY_CARRIER
INL,11,36,-9.22,-24.03,0,,,5,94.6,78.6,DELAY_CARRIER|DELAY_WEATHER
INL,12,19,-9.47,-19.68,5,26.6,10.0,5,384.4,385.2,DELAY_CARRIER|CANC_CARRIER|DELAY_WEATHER
ISP,1,256,-4.64,-9.4,43,31.23,31.84,29,179.31,177.83,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ISP,2,268,-5.2,-18.99,35,34.09,26.54,14,237.71,225.64,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ISP,3,225,-2.62,-14.14,50,34.68,27.78,39,124.41,117.36,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ISP,4,245,-2.21,-14.54,35,35.49,26.51,29,172.83,169.97,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ISP,5,203,-2.96,-16.02,43,29.53,20.44,23,139.43,131.39,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ISP,6,219,-3.32,-14.93,37,28.84,17.86,23,134.22,126.3,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
ISP,7,194,-0.91,-12.34,57,30.02,19.7,26,139.12,129.88,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
ISP,8,172,-0.67,-5.73,40,28.6,25.93,32,149.66,145.69,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
