aeroporto,mese,voli_ritardo_basso,ritardo_medio_dep_basso,ritardo_medio_arr_basso,voli_ritardo_medio,ritardo_medio_dep_medio,ritardo_medio_arr_medio,voli_ritardo_alto,ritardo_medio_dep_alto,ritardo_medio_arr_alto,top_3_cause_ritardo_canc
CLL,3,170,-6.88,-15.26,6,41.0,34.33,6,147.67,161.67,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
CLL,4,142,-5.2,-10.76,6,24.67,26.0,22,179.73,189.82,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
CLL,5,130,-5.25,-6.88,14,31.43,31.14,28,262.43,264.07,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
CLL,6,140,-5.49,-10.77,22,33.27,32.82,14,146.14,148.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
CLL,7,118,-4.27,-7.68,38,29.21,22.68,22,119.36,116.45,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_WEATHER
CLL,8,152,-7.08,-8.97,22,31.64,26.45,12,222.83,218.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CLL,9,152,-6.09,-9.68,20,26.3,20.6,12,135.33,127.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
CLL,10,206,-7.04,-12.3,10,36.4,35.6,18,187.89,183.0,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CLL,11,142,-6.96,-11.85,20,31.1,21.7,14,156.71,148.29,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
CLL,12,132,-7.48,-10.95,18,35.78,28.89,26,137.85,134.69,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CLT,1,23534,-1.94,-6.79,5246,32.29,27.94,3294,136.16,132.78,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,2,26250,-2.45,-7.43,3766,30.87,25.97,1416,125.76,120.13,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,3,26252,-1.61,-6.4,5560,31.1,26.53,2796,136.55,132.14,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,4,27426,-1.66,-4.7,5676,31.49,28.8,2962,133.22,130.54,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,5,24168,-0.9,-1.74,7974,32.68,33.66,5600,143.17,143.49,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,6,25318,-1.17,-6.58,6858,32.53,27.94,4488,146.04,141.31,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,7,19904,-0.78,-5.07,8004,33.84,31.08,8656,154.34,151.14,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,8,25080,-1.44,-6.4,7104,32.12,28.67,4790,149.47,145.1,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,9,28460,-2.05,-7.42,5100,31.47,26.46,2960,141.35,135.55,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,10,31854,-1.85,-8.94,5344,29.87,22.79,1916,146.98,138.86,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CLT,11,30166,-2.59,-7.68,3526,30.6,26.35,1284,122.42,117.55,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CLT,12,26732,-1.5,-6.19,5798,31.7,26.79,2930,132.65,127.11,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMH,1,5106,-3.37,-9.37,698,31.15,26.3,342,154.78,154.37,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CMH,2,5218,-3.71,-11.54,612,30.19,24.08,216,132.0,126.94,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CMH,3,5686,-3.07,-10.52,794,31.89,23.78,388,151.41,149.36,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMH,4,5724,-3.22,-9.28,598,30.73,23.73,350,136.75,133.85,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMH,5,5640,-2.57,-7.93,854,32.16,28.79,564,131.59,133.9,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMH,6,5838,-2.59,-9.04,806,30.67,24.54,486,145.4,142.66,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMH,7,5702,-3.25,-8.27,966,31.41,27.72,694,157.0,154.57,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMH,8,5900,-3.18,-8.92,804,31.18,27.44,532,169.73,168.31,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMH,9,6280,-4.16,-9.3,530,30.42,25.59,268,186.86,183.61,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CMH,10,6870,-4.28,-11.6,536,29.53,20.66,196,180.83,173.17,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMH,11,6386,-3.93,-11.41,542,29.89,22.61,266,125.85,124.62,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CMH,12,5710,-2.05,-10.2,948,31.13,24.31,362,153.71,147.83,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMI,1,156,-4.01,-11.58,34,30.29,28.88,24,179.08,173.58,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CMI,2,206,-4.48,-13.08,22,35.55,34.0,4,141.0,139.5,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMI,3,204,-3.81,-12.31,24,30.0,34.25,20,264.8,250.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMI,4,198,-3.49,-9.94,24,29.58,18.58,16,314.38,316.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CMI,5,162,-3.7,-5.78,38,32.89,28.58,42,171.38,176.24,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMI,6,174,-4.01,-14.59,30,31.67,28.6,28,200.07,191.21,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMI,7,188,-4.8,-11.74,42,34.81,33.24,10,128.4,124.2,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMI,8,208,-4.13,-13.85,26,28.85,17.69,18,123.22,114.89,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMI,9,192,-3.99,-9.43,16,32.0,17.38,26,229.15,223.62,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CMI,10,224,-5.15,-15.99,10,33.2,31.8,2,244.0,254.0,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CMI,11,158,-5.24,-16.78,12,34.67,28.33,8,194.25,205.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CMI,12,142,-3.59,-9.87,18,41.44,33.0,14,143.29,133.57,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CMX,1,74,-6.41,-11.84,4,24.5,33.0,18,112.78,97.22,CANC_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CMX,2,98,-9.02,-13.88,6,42.0,29.67,6,82.0,79.33,DELAY_CARRIER|CANC_WEATHER|DELAY_NAS
CMX,3,102,-8.25,-13.35,10,38.4,28.6,8,254.75,247.0,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CMX,4,80,-9.0,-11.6,10,40.8,29.6,24,111.08,104.08,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
CMX,5,74,-6.59,-8.78,20,30.5,26.4,22,221.64,217.91,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_WEATHER
CMX,6,96,-7.69,-10.15,10,44.8,33.4,12,121.5,121.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|CANC_NAS
CMX,7,108,-8.13,-6.09,4,56.0,45.5,12,177.67,178.17,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CMX,8,76,-7.16,-6.16,26,38.46,35.62,22,98.91,98.09,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CMX,9,88,-7.3,-3.95,24,30.83,30.08,8,188.0,176.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CMX,10,106,-6.11,-1.45,14,35.29,28.71,4,156.0,141.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CMX,11,90,-8.82,-10.44,12,34.0,37.0,14,353.43,348.14,DELAY_CARRIER|DELAY_WEATHER|CANC_WEATHER
CMX,12,78,-5.82,1.79,18,35.22,38.22,20,217.5,209.5,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
CNY,1,52,-10.42,-14.62,2,47.0,35.0,4,161.5,145.5,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
COD,5,40,-2.5,-6.05,10,30.4,23.2,6,98.0,93.67,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
COD,6,138,-4.65,-8.0,28,32.64,36.14,22,156.73,147.82,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
COD,7,186,-5.25,-14.54,32,31.94,23.31,24,188.42,182.83,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
COD,8,156,-5.42,-10.44,34,28.94,22.94,36,162.56,158.22,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
COD,9,124,-4.35,-15.56,32,31.62,23.0,20,171.9,160.1,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
COD,10,108,-4.37,-15.8,14,32.43,30.0,2,83.0,91.0,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
COD,11,88,-5.34,-12.23,8,41.5,29.25,16,167.62,168.12,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
COD,12,114,-6.42,-18.28,8,25.5,11.5,2,96.0,78.0,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
COS,1,1542,-3.42,-6.6,212,31.06,24.68,126,174.92,170.98,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
COS,2,1436,-3.56,-8.86,152,35.88,35.72,94,188.0,191.04,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
COS,3,1610,-3.35,-8.43,192,30.57,30.77,90,125.29,120.82,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
COS,4,1634,-3.74,-9.24,192,32.03,29.56,102,132.73,131.88,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
COS,5,1610,-2.83,-9.38,276,32.23,28.78,206,155.52,154.25,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
COS,6,1862,-3.34,-7.84,290,30.89,26.76,152,146.88,146.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
COS,7,1866,-2.98,-8.34,358,30.44,26.5,182,158.02,156.58,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
COS,8,1788,-3.96,-9.77,244,32.31,26.96,212,150.78,142.14,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
COS,9,1830,-4.32,-10.65,224,32.13,23.18,100,186.68,181.32,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
COS,10,1996,-4.13,-10.87,174,31.32,23.13,112,142.59,133.98,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
COS,11,1762,-3.82,-8.27,156,33.55,32.22,106,131.02,131.13,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
COS,12,1748,-4.36,-13.09,236,30.21,22.36,102,157.76,156.76,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
COU,1,164,-3.34,-9.05,24,29.5,31.92,34,151.18,149.94,CANC_WEATHER|DELAY_NAS|DELAY_LATE_AIRCRAFT
COU,2,226,-4.43,-10.61,24,22.42,13.5,8,106.25,102.5,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
COU,3,244,-4.37,-8.39,30,31.07,26.53,18,98.22,106.56,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
COU,4,206,-4.15,-4.31,22,38.36,38.36,12,102.17,115.5,DELAY_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_NAS
COU,5,204,-2.8,0.7,42,30.0,42.81,38,138.84,144.53,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
COU,6,212,-3.7,-9.75,62,29.77,23.39,54,102.41,97.7,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
COU,7,256,-3.22,-2.88,60,33.47,29.97,46,120.17,121.04,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
COU,8,298,-5.52,-8.4,46,28.39,21.61,12,250.5,246.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
COU,9,218,-3.94,-7.63,34,31.88,22.88,12,156.83,152.67,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
COU,10,290,-4.68,-12.11,32,29.25,20.69,14,397.57,386.14,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
COU,11,202,-2.46,-6.49,46,29.04,36.0,16,218.88,213.38,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
COU,12,180,-1.12,-5.23,52,30.92,34.04,42,229.71,229.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CPR,1,120,-5.05,-10.63,4,23.0,7.0,4,146.5,131.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CPR,2,58,-4.0,-19.59,0,,,0,,,N/D
CPR,3,56,-3.18,-13.96,6,27.0,17.67,0,,,DELAY_CARRIER
CPR,4,60,-2.83,-16.2,0,,,0,,,N/D
CPR,5,180,-5.36,-16.57,12,26.0,11.17,12,224.0,206.5,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
CPR,6,308,-3.97,-12.11,76,28.95,18.45,34,159.06,152.47,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CPR,7,428,-5.71,-15.1,34,36.47,22.65,26,157.31,145.23,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CPR,8,372,-4.17,-12.47,50,29.72,17.0,42,142.81,137.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CPR,9,378,-6.17,-15.38,22,28.64,21.09,20,128.7,112.5,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CPR,10,378,-5.86,-14.86,38,35.95,30.37,14,250.43,253.43,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CPR,11,352,-5.71,-12.49,26,37.08,35.77,26,134.38,132.85,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
CPR,12,344,-6.1,-14.45,22,31.0,13.18,10,182.0,180.0,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CRP,1,500,-5.24,-8.55,54,29.0,32.41,66,141.3,151.06,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
CRP,2,572,-6.4,-8.03,46,31.57,28.3,8,128.75,119.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRP,3,568,-5.7,-9.98,64,33.0,27.78,28,156.43,160.93,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CRP,4,536,-4.51,-8.85,44,33.18,33.05,44,141.14,148.05,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_NAS
CRP,5,434,-3.14,-3.23,96,33.73,33.15,94,152.6,159.55,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CRP,6,462,-3.85,-5.91,100,32.88,29.54,54,154.37,158.11,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CRP,7,556,-3.49,-4.83,92,31.35,30.17,62,125.65,134.42,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CRP,8,586,-4.79,-6.07,30,34.07,30.33,20,157.9,156.2,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CRP,9,556,-5.17,-7.05,38,28.05,24.05,14,210.71,210.43,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CRP,10,592,-4.98,-9.35,42,30.19,23.62,14,96.29,89.71,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CRP,11,578,-4.81,-9.4,52,32.92,28.42,22,170.0,170.82,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
CRP,12,468,-3.39,-7.84,56,33.32,29.04,54,185.44,191.74,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CRW,1,328,-4.19,-5.83,68,30.38,28.88,92,218.91,223.28,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CRW,2,420,-5.24,-10.71,40,23.6,18.05,44,223.82,212.27,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRW,3,468,-5.41,-13.0,46,28.17,23.35,32,188.06,180.0,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CRW,4,426,-4.49,-7.99,70,32.43,25.09,34,159.53,151.88,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRW,5,446,-4.5,-10.37,86,35.26,32.07,62,209.16,211.13,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRW,6,466,-4.73,-11.38,42,32.9,27.05,70,207.51,199.26,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CRW,7,372,-4.51,-9.74,82,34.27,34.78,112,185.39,180.96,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRW,8,410,-4.64,-7.21,90,31.33,26.8,66,134.67,132.06,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRW,9,476,-6.65,-13.45,50,32.16,28.4,76,182.76,181.05,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CRW,10,568,-6.44,-9.08,52,30.5,23.31,36,145.89,133.0,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CRW,11,494,-5.87,-11.4,80,31.35,23.52,28,187.0,180.79,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CRW,12,402,-4.43,-12.88,62,28.97,21.58,74,131.46,124.3,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CSG,1,118,-2.36,-3.27,14,37.43,36.43,28,211.5,211.29,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
CSG,2,134,-3.24,-6.45,8,31.75,26.25,14,184.57,177.0,DELAY_CARRIER|DELAY_WEATHER|DELAY_NAS
CSG,3,158,-3.56,-9.35,12,25.33,21.0,6,103.33,99.33,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CSG,4,152,-3.96,-12.49,8,34.75,30.75,12,157.17,156.33,DELAY_CARRIER
CSG,5,130,-3.09,-11.28,20,38.4,31.4,24,136.92,135.83,DELAY_CARRIER|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
CSG,6,138,-4.07,-8.33,18,30.56,24.89,12,113.83,111.33,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CSG,7,118,-3.75,-7.15,14,32.43,32.0,26,138.77,135.69,DELAY_LATE_AIRCRAFT|CANC_CARRIER|DELAY_NAS
CSG,8,134,-5.63,-12.0,16,35.0,29.62,10,130.8,133.6,DELAY_LATE_AIRCRAFT|CANC_CARRIER|DELAY_CARRIER
CSG,9,138,-4.61,-11.72,8,25.0,23.0,8,135.25,126.75,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
CSG,10,154,-4.84,-12.55,8,26.25,14.5,6,141.0,131.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CSG,11,142,-5.46,-10.07,10,42.0,41.4,8,489.0,498.75,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
CSG,12,136,-3.76,-11.44,8,32.0,26.75,8,106.0,109.0,DELAY_LATE_AIRCRAFT|CANC_CARRIER|CANC_NAS
CVG,1,5004,-3.98,-9.69,608,32.34,27.69,446,160.04,165.29,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CVG,2,5312,-4.47,-12.52,450,28.9,21.65,208,132.47,128.47,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CVG,3,6012,-4.12,-10.92,650,32.07,27.18,392,145.05,142.53,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CVG,4,6024,-3.86,-10.31,704,32.09,25.66,392,159.9,157.03,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CVG,5,5778,-3.03,-7.81,924,31.47,27.81,596,152.84,152.48,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CVG,6,5688,-3.04,-7.81,878,32.75,28.59,568,165.73,163.79,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_CARRIER
CVG,7,5316,-3.28,-7.07,1004,32.69,30.56,872,170.1,168.34,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CVG,8,5522,-4.04,-8.6,810,32.58,31.74,612,143.12,142.88,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CVG,9,5748,-4.11,-8.3,560,32.43,28.41,302,151.97,150.74,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CVG,10,6354,-4.36,-10.33,464,30.18,25.2,250,143.53,138.36,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CVG,11,5654,-4.65,-10.68,462,30.65,26.87,292,140.38,140.35,DELAY_NAS|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CVG,12,5084,-2.72,-8.64,824,31.3,25.51,426,174.08,169.45,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CWA,1,108,-5.52,-15.63,0,,,12,175.67,160.83,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
CWA,2,108,-6.85,-21.02,6,44.0,41.33,2,157.0,181.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CWA,3,116,-5.53,-17.6,0,,,6,211.33,203.0,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
CWA,4,116,-7.02,-17.12,4,36.0,17.5,0,,,DELAY_CARRIER|DELAY_NAS
CWA,5,118,-5.44,-11.17,4,37.0,41.0,2,91.0,109.0,DELAY_NAS|DELAY_WEATHER|DELAY_LATE_AIRCRAFT
CWA,6,96,-4.85,2.35,10,26.0,35.0,14,118.14,123.29,DELAY_LATE_AIRCRAFT|DELAY_NAS|DELAY_WEATHER
CWA,7,110,-4.27,-0.98,6,40.33,39.0,6,127.0,116.67,DELAY_CARRIER|DELAY_NAS|DELAY_LATE_AIRCRAFT
CWA,8,102,-5.55,-1.73,14,27.29,20.0,6,162.67,153.0,DELAY_NAS|DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CWA,9,116,-5.19,-11.17,2,17.0,12.0,2,201.0,186.0,DELAY_NAS|DELAY_LATE_AIRCRAFT
CWA,10,110,-7.09,-18.67,12,28.17,17.17,2,91.0,70.0,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
CWA,11,112,-6.93,-16.32,4,33.5,19.5,2,155.0,126.0,DELAY_CARRIER|DELAY_NAS
CWA,12,94,-6.23,-18.04,14,28.29,30.29,14,166.86,150.86,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
CYS,1,92,-6.78,-28.28,10,30.2,5.0,4,170.0,149.5,CANC_WEATHER|DELAY_CARRIER|DELAY_LATE_AIRCRAFT
CYS,2,90,-6.18,-24.89,4,32.5,31.5,10,158.2,165.2,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CYS,3,104,-6.92,-16.6,0,,,4,292.5,287.0,CANC_WEATHER|DELAY_CARRIER|DELAY_NAS
CYS,4,96,-6.1,-8.21,8,30.25,32.5,6,341.0,359.67,DELAY_WEATHER|DELAY_LATE_AIRCRAFT|CANC_WEATHER
CYS,5,102,-6.37,-11.41,6,32.33,27.0,8,180.75,172.75,DELAY_CARRIER|DELAY_NAS|DELAY_WEATHER
CYS,6,96,-5.52,-21.33,6,25.67,23.0,6,512.0,501.0,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
CYS,7,104,-6.58,-19.38,2,27.0,9.0,10,168.2,155.8,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CYS,8,100,-6.42,-16.92,2,30.0,15.0,10,187.0,186.6,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_CARRIER
CYS,9,98,-6.9,-14.27,4,27.0,31.5,10,166.2,159.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER
CYS,10,106,-7.36,-15.92,2,37.0,48.0,8,135.25,128.25,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_WEATHER
CYS,11,98,-6.18,-11.18,6,38.33,36.67,2,140.0,130.0,DELAY_CARRIER|CANC_WEATHER|DELAY_LATE_AIRCRAFT
CYS,12,112,-7.34,-13.64,2,26.0,7.0,2,284.0,281.0,DELAY_LATE_AIRCRAFT|DELAY_NAS
DAB,1,340,-3.38,-11.92,26,32.15,23.69,30,213.6,204.4,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAB,2,398,-5.03,-11.36,42,31.05,21.9,18,167.0,157.56,DELAY_CARRIER|DELAY_LATE_AIRCRAFT|DELAY_NAS
DAB,3,436,-4.25,-7.98,50,36.48,27.08,28,131.5,134.71,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAB,4,436,-5.33,-9.79,26,31.0,26.15,26,296.23,287.23,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAB,5,402,-3.8,-7.69,76,29.63,28.71,62,126.39,124.97,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_NAS
DAB,6,430,-5.1,-13.2,36,34.22,29.0,24,135.33,126.75,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
DAB,7,338,-5.53,-9.65,66,36.06,36.82,58,193.97,198.28,DELAY_LATE_AIRCRAFT|DELAY_NAS|CANC_CARRIER
DAB,8,396,-5.36,-12.53,34,37.88,29.47,34,147.18,144.88,DELAY_LATE_AIRCRAFT|CANC_WEATHER|DELAY_WEATHER
DAB,9,378,-6.27,-13.47,42,31.9,25.76,28,145.07,133.5,DELAY_LATE_AIRCRAFT|DELAY_CARRIER|DELAY_WEATHER
DAB,10,416,-7.85,-14.33,12,31.0,18.83,12,128.0,111.83,CANC_WEATHER|DELAY_LATE_AIRCRAFT|DELAY_NAS
